"","HUC_12","sdelFS_nfsr","sdelFS_nfsl","sdelFS_jur_fs"
"220","170102030206",0.0768129377389565,0.092384451717161,0.0768129377389565
"221","170102030301",0.329917689810829,0.994862934368853,0.43754832141694
"222","170102030302",2.89350075361854,5.59055962610125,3.01084763019058
"223","170102030303",1.83379827748791,1.90997354622281,1.83379827748791
"224","170102030304",3.25682640800793,3.79283171054391,3.41472560961767
"225","170102030305",1.30958116003873,1.81180164557285,1.36617932601449
"226","170102030306",2.5803270071635,2.65088026623517,2.5803270071635
"227","170102030307",1.18607336534252,1.37060385044845,1.18607336534252
"228","170102030308",0.0186372841977156,0.555459941500013,0.0137864611846279
"229","170102030309",0.694912450835291,0.861663056780141,0.783421829334337
"230","170102030310",2.29143734792102,2.88156256996478,2.29143734792102
"231","170102030401",0.833124362954869,0.839452572893101,0.833124362954869
"232","170102030403",0.364552104286351,0.373334322000107,0.364552104286351
"233","170102030404",1.41501806212862,1.52384594064302,1.41501806212862
"234","170102030405",1.08887887553462,1.1032999446165,1.08887887553462
"235","170102030407",1.88181144998412,2.06508254859448,1.88181144998412
"236","170102030415",1.27261933580658,1.49301799135775,1.29682637171035
"237","170102030501",0,0,0
"238","170102030502",0,0,0
"239","170102030503",0,0,0
"240","170102030601",0,0,0
"241","170102030602",0,0,0
"242","170102030603",0,0,0
"243","170102030604",0,0,0
"244","170102030701",0.746483054073444,1.91540334829251,1.91540334829251
"245","170102030702",0.606203706677302,2.2035918454136,2.1952871364396
"246","170102030703",1.46066130159455,3.07200409126171,2.48420293794548
"247","170102030704",0,0.592298143141276,0
"248","170102030706",0.018473692748313,0.320616898558655,0.31811914921835
"249","170102030801",0.141504725737698,0.248590557312059,0.248540002973291
"250","170102030802",1.70277108860662,2.56018452859366,2.55971513410393
"251","170102030803",0.728453151430469,2.96422249107647,2.90538611832804
"252","170102030804",0.418149883085771,1.28789150119349,1.2665013728434
"253","170102030908",2.00255487809721,3.9797417061185,3.9754002709684
"254","170102030909",5.80230789834175,16.6690204474659,16.5178174014193
"255","170102031001",0,0,0
"256","170102031002",3.74439744491346,8.02775484904141,4.87602987640604
"257","170102031003",1.60269143087497,3.90388490715972,2.09907543559904
"258","170102031101",4.03547152806276,8.85720157182041,5.76241107047494
"259","170102031102",0.117657464188388,0.192893965759678,0.192893965759678
"260","170102031103",0.142950799308273,0.383393163513629,0.364664638042317
